Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
12.03.2009 08:00:00,994.52,1.61,275.2,-0.51,85.7,6.86,5.88,0.98,3.69,5.92,1258.05,1.51,2.75,159.6
12.03.2009 09:00:00,994.53,1.65,275.24,-0.07,88.3,6.88,6.08,0.81,3.81,6.11,1257.79,1.0,1.75,162.7
12.03.2009 10:00:00,994.55,2.62,276.21,0.54,86.1,7.38,6.35,1.03,3.98,6.39,1253.29,1.1,1.88,135.8
12.03.2009 11:00:00,994.28,4.06,277.67,0.71,78.7,8.17,6.43,1.74,4.03,6.47,1246.4,2.94,5.5,234.8
12.03.2009 12:00:00,993.8,4.65,278.31,1.35,79.1,8.52,6.74,1.78,4.23,6.78,1242.98,2.16,3.63,221.0
12.03.2009 13:00:00,993.13,3.53,277.23,1.85,88.7,7.87,6.98,0.89,4.38,7.03,1247.07,3.64,5.13,210.4
12.03.2009 14:00:00,992.11,2.74,276.52,1.31,90.3,7.44,6.72,0.72,4.22,6.77,1249.48,5.47,9.63,207.3
12.03.2009 15:00:00,991.15,2.5,276.36,1.25,91.4,7.32,6.69,0.63,4.21,6.75,1249.35,3.36,5.25,196.5
12.03.2009 16:00:00,990.1,2.58,276.53,1.39,91.8,7.36,6.76,0.6,4.25,6.82,1247.62,4.37,7.0,203.5
12.03.2009 17:00:00,989.27,2.36,276.37,1.11,91.4,7.24,6.62,0.62,4.17,6.69,1247.65,5.07,7.13,210.1
12.03.2009 18:00:00,989.11,2.63,276.66,1.45,91.9,7.38,6.79,0.6,4.28,6.86,1246.14,4.25,6.25,211.0
12.03.2009 19:00:00,988.65,2.76,276.82,1.88,93.9,7.45,7.0,0.45,4.41,7.08,1244.89,4.32,6.75,209.9
12.03.2009 20:00:00,988.21,3.26,277.35,2.12,92.2,7.72,7.12,0.6,4.49,7.2,1242.03,3.13,6.13,179.1
12.03.2009 21:00:00,988.03,4.2,278.32,3.06,92.2,8.25,7.61,0.64,4.81,7.7,1237.32,2.1,3.63,222.6
12.03.2009 22:00:00,987.56,5.11,279.27,3.91,91.9,8.8,8.08,0.71,5.11,8.19,1232.48,1.7,3.5,228.3
12.03.2009 23:00:00,987.3,5.64,279.82,4.21,90.5,9.12,8.26,0.87,5.22,8.36,1229.75,2.1,3.25,235.2
13.03.2009 00:00:00,987.64,5.86,280.02,4.57,91.4,9.27,8.47,0.8,5.35,8.58,1229.08,2.89,5.25,259.2
13.03.2009 01:00:00,987.7,5.5,279.65,4.19,91.2,9.04,8.24,0.8,5.21,8.35,1230.85,2.57,4.25,264.2
13.03.2009 02:00:00,988.03,5.42,279.54,3.68,88.5,8.99,7.95,1.03,5.02,8.05,1231.76,2.27,4.0,254.5
13.03.2009 03:00:00,988.22,5.04,279.14,3.16,87.6,8.75,7.67,1.09,4.84,7.76,1233.83,2.6,4.88,261.1
13.03.2009 04:00:00,988.34,4.55,278.64,2.32,85.4,8.46,7.22,1.23,4.56,7.31,1236.35,3.14,4.75,257.5
13.03.2009 05:00:00,988.39,4.57,278.66,2.13,84.1,8.47,7.12,1.35,4.49,7.21,1236.38,2.6,4.13,259.1
13.03.2009 06:00:00,989.0,4.19,278.23,2.15,86.5,8.25,7.13,1.11,4.5,7.21,1238.83,2.07,3.63,268.6
13.03.2009 07:00:00,989.68,4.47,278.46,2.25,85.4,8.41,7.18,1.23,4.53,7.26,1238.39,2.94,5.0,269.5
13.03.2009 08:00:00,990.39,5.17,279.1,2.4,82.2,8.84,7.26,1.57,4.57,7.33,1236.13,3.03,5.63,257.8
13.03.2009 09:00:00,991.2,6.04,279.9,2.67,78.9,9.38,7.4,1.98,4.66,7.47,1233.25,3.29,6.63,272.8
13.03.2009 10:00:00,991.54,7.5,281.34,3.14,73.8,10.38,7.66,2.72,4.82,7.72,1227.13,3.62,6.38,288.7
13.03.2009 11:00:00,992.11,8.31,282.11,2.85,68.39,10.97,7.5,3.47,4.72,7.56,1224.37,3.64,6.5,274.7
13.03.2009 12:00:00,992.49,9.03,282.8,2.85,65.11,11.52,7.5,4.02,4.71,7.56,1221.72,3.46,6.25,261.0
13.03.2009 13:00:00,992.64,9.59,283.35,2.72,62.12,11.96,7.43,4.53,4.67,7.48,1219.52,2.99,4.75,259.5
13.03.2009 14:00:00,992.54,10.11,283.88,2.02,57.09,12.38,7.07,5.31,4.44,7.12,1217.32,3.56,5.88,274.8
13.03.2009 15:00:00,992.64,9.87,283.63,1.38,55.39,12.19,6.75,5.44,4.24,6.8,1218.63,2.95,6.13,255.3
13.03.2009 16:00:00,992.79,9.68,283.43,0.79,53.78,12.03,6.47,5.56,4.06,6.52,1219.76,1.69,3.38,260.6
13.03.2009 17:00:00,993.13,9.19,282.91,0.64,54.97,11.64,6.4,5.24,4.02,6.44,1222.32,2.45,4.38,259.8
13.03.2009 18:00:00,993.4,7.98,281.67,1.19,62.08,10.72,6.66,4.07,4.18,6.7,1227.8,2.6,4.13,262.2
13.03.2009 19:00:00,993.66,7.15,280.82,1.01,64.87,10.13,6.57,3.56,4.12,6.61,1231.81,1.76,2.88,255.6
13.03.2009 20:00:00,994.0,6.82,280.47,1.1,66.76,9.91,6.61,3.29,4.15,6.65,1233.65,2.65,3.38,250.0
13.03.2009 21:00:00,994.24,5.64,279.26,0.91,71.5,9.13,6.53,2.6,4.09,6.56,1239.22,0.8,1.88,211.8
13.03.2009 22:00:00,994.18,4.04,277.67,0.87,79.7,8.16,6.51,1.66,4.08,6.54,1246.29,0.73,1.13,194.3
13.03.2009 23:00:00,994.29,2.83,276.45,0.77,86.2,7.49,6.46,1.03,4.05,6.5,1251.91,1.02,1.63,170.2
14.03.2009 00:00:00,994.22,2.79,276.4,0.54,85.1,7.47,6.35,1.11,3.98,6.39,1252.09,0.99,1.5,212.3
14.03.2009 01:00:00,993.91,1.52,275.16,0.1,90.2,6.82,6.15,0.67,3.86,6.19,1257.56,0.87,1.63,195.2
14.03.2009 02:00:00,993.76,0.92,274.57,-0.18,92.3,6.53,6.03,0.5,3.78,6.06,1260.2,0.86,1.25,170.0
14.03.2009 03:00:00,993.36,0.57,274.25,-0.3,93.9,6.37,5.98,0.39,3.75,6.02,1261.34,0.55,1.0,162.1
14.03.2009 04:00:00,992.92,0.03,273.75,-0.74,94.5,6.12,5.79,0.34,3.63,5.83,1263.33,1.48,2.38,191.3
14.03.2009 05:00:00,992.57,-0.18,273.56,-0.72,96.1,6.03,5.79,0.24,3.64,5.84,1263.87,1.32,1.75,209.1
14.03.2009 06:00:00,992.39,-0.37,273.39,-0.86,96.5,5.94,5.74,0.21,3.6,5.78,1264.54,1.18,1.88,181.6
14.03.2009 07:00:00,992.25,-0.37,273.4,-0.8,96.9,5.94,5.76,0.18,3.62,5.8,1264.36,1.02,1.75,195.4
14.03.2009 08:00:00,992.19,0.39,274.17,-0.11,96.4,6.28,6.06,0.23,3.81,6.11,1260.61,1.13,2.0,189.9
14.03.2009 09:00:00,992.15,2.01,275.79,0.5,89.7,7.06,6.34,0.73,3.98,6.39,1253.02,2.39,4.0,169.2
14.03.2009 10:00:00,991.85,4.1,277.91,1.63,83.9,8.19,6.88,1.32,4.32,6.93,1242.93,1.33,2.0,168.3
14.03.2009 11:00:00,991.36,7.55,281.41,2.53,70.4,10.41,7.33,3.08,4.61,7.39,1226.84,2.79,3.88,150.0
14.03.2009 12:00:00,990.86,9.51,283.41,2.93,63.41,11.9,7.54,4.35,4.75,7.61,1217.62,2.55,4.25,166.8
14.03.2009 13:00:00,989.96,10.01,283.99,2.89,61.12,12.3,7.52,4.78,4.74,7.6,1214.37,3.67,5.25,205.5
14.03.2009 14:00:00,989.27,10.09,284.13,2.99,61.26,12.37,7.58,4.79,4.78,7.66,1213.15,3.58,5.25,195.0
14.03.2009 15:00:00,989.1,10.36,284.41,2.75,59.12,12.59,7.45,5.15,4.7,7.53,1211.85,3.31,5.13,207.8
14.03.2009 16:00:00,988.74,9.88,283.96,2.69,60.82,12.2,7.42,4.78,4.68,7.5,1213.47,3.8,5.38,203.8
14.03.2009 17:00:00,988.49,9.66,283.76,2.79,62.15,12.02,7.47,4.55,4.71,7.56,1214.09,4.02,5.63,210.4
14.03.2009 18:00:00,988.59,9.3,283.39,2.92,64.28,11.73,7.54,4.19,4.76,7.63,1215.72,2.48,3.75,208.3
14.03.2009 19:00:00,988.74,8.51,282.58,3.26,69.47,11.12,7.72,3.39,4.87,7.81,1219.23,2.33,2.75,198.6
14.03.2009 20:00:00,988.83,7.37,281.43,3.08,74.1,10.29,7.62,2.66,4.81,7.71,1224.35,2.78,3.5,217.7
14.03.2009 21:00:00,988.79,7.25,281.32,3.19,75.3,10.2,7.68,2.52,4.85,7.77,1224.79,1.04,2.0,183.2
14.03.2009 22:00:00,988.77,6.96,281.02,3.14,76.6,10.0,7.66,2.34,4.83,7.75,1226.06,1.04,1.88,193.6
14.03.2009 23:00:00,988.91,6.93,280.98,4.27,83.1,9.98,8.29,1.69,5.23,8.38,1226.07,0.62,1.63,132.1
15.03.2009 00:00:00,989.35,6.81,280.82,5.12,89.0,9.89,8.81,1.09,5.55,8.9,1226.91,0.49,1.0,69.87
15.03.2009 01:00:00,989.8,7.53,281.51,6.08,90.5,10.4,9.41,0.99,5.94,9.51,1224.01,2.48,4.63,255.8
15.03.2009 02:00:00,990.14,7.28,281.24,5.88,90.8,10.22,9.28,0.94,5.85,9.37,1225.59,1.99,3.88,291.8
15.03.2009 03:00:00,990.53,6.7,280.63,5.02,89.0,9.82,8.74,1.08,5.51,8.83,1228.85,1.22,2.13,254.4
15.03.2009 04:00:00,991.15,6.13,280.0,3.56,83.5,9.45,7.89,1.56,4.96,7.96,1232.54,2.37,4.38,261.0
15.03.2009 05:00:00,991.57,5.75,279.58,2.84,81.5,9.2,7.49,1.7,4.71,7.56,1234.95,2.71,4.63,254.5
15.03.2009 06:00:00,992.08,5.86,279.66,3.02,81.9,9.27,7.59,1.68,4.77,7.65,1235.03,2.04,3.13,249.8
15.03.2009 07:00:00,992.35,5.45,279.22,3.5,87.2,9.01,7.85,1.15,4.94,7.92,1237.07,2.04,3.5,256.0
15.03.2009 08:00:00,992.82,5.78,279.51,3.59,85.8,9.22,7.91,1.31,4.97,7.96,1236.18,1.61,4.13,249.8
15.03.2009 09:00:00,993.3,6.13,279.83,3.52,83.3,9.45,7.87,1.58,4.94,7.92,1235.22,4.03,7.5,254.8
15.03.2009 10:00:00,993.91,5.26,278.91,3.96,91.3,8.89,8.12,0.77,5.09,8.17,1239.75,1.62,3.25,252.4
15.03.2009 11:00:00,994.36,5.87,279.48,4.41,90.3,9.28,8.38,0.9,5.26,8.42,1237.47,1.72,3.5,244.7
15.03.2009 12:00:00,994.91,6.19,279.76,4.66,89.9,9.48,8.52,0.96,5.35,8.57,1236.68,2.09,4.25,253.1
15.03.2009 13:00:00,995.22,6.48,280.02,4.75,88.7,9.67,8.58,1.09,5.38,8.62,1235.76,2.44,5.0,246.2
15.03.2009 14:00:00,995.36,6.58,280.11,4.88,88.9,9.74,8.66,1.08,5.43,8.7,1235.46,2.07,4.88,258.2
15.03.2009 15:00:00,995.66,6.18,279.69,4.53,89.1,9.48,8.44,1.03,5.29,8.48,1237.68,2.53,4.25,250.3
15.03.2009 16:00:00,996.2,6.56,280.02,4.29,85.4,9.73,8.31,1.42,5.2,8.34,1236.77,2.22,4.13,251.6
15.03.2009 17:00:00,996.94,6.45,279.86,3.99,84.2,9.66,8.13,1.53,5.09,8.16,1238.23,2.35,4.25,267.7
15.03.2009 18:00:00,997.64,6.37,279.72,4.09,85.3,9.6,8.19,1.41,5.12,8.21,1239.43,2.29,4.38,262.1
15.03.2009 19:00:00,998.67,6.24,279.5,4.04,85.8,9.51,8.16,1.35,5.1,8.17,1241.33,1.73,3.25,270.0
15.03.2009 20:00:00,999.31,6.13,279.34,4.2,87.4,9.44,8.25,1.19,5.15,8.26,1242.57,2.16,3.5,257.4
15.03.2009 21:00:00,999.97,5.7,278.86,4.48,91.8,9.17,8.42,0.75,5.25,8.42,1245.21,1.79,3.25,261.2
15.03.2009 22:00:00,1000.47,5.68,278.8,4.72,93.5,9.15,8.56,0.59,5.34,8.55,1245.87,2.56,3.88,252.9
15.03.2009 23:00:00,1000.9,5.69,278.78,4.64,92.9,9.16,8.51,0.65,5.31,8.5,1246.37,2.52,4.0,255.7
16.03.2009 00:00:00,1001.3,5.68,278.73,4.47,91.9,9.15,8.41,0.74,5.24,8.4,1246.99,1.77,2.5,255.1
16.03.2009 01:00:00,1001.76,5.64,278.66,4.52,92.5,9.12,8.44,0.68,5.26,8.43,1247.73,2.48,3.5,254.3
16.03.2009 02:00:00,1002.02,5.5,278.5,4.44,92.8,9.04,8.39,0.65,5.22,8.37,1248.67,2.3,3.13,255.8
16.03.2009 03:00:00,1002.48,5.33,278.29,4.43,93.9,8.93,8.38,0.54,5.22,8.36,1250.05,1.14,2.75,242.1
16.03.2009 04:00:00,1002.58,4.92,277.88,4.25,95.4,8.68,8.28,0.4,5.15,8.26,1252.03,2.12,3.25,250.8
16.03.2009 05:00:00,1002.87,4.97,277.9,4.15,94.4,8.71,8.22,0.49,5.12,8.2,1252.22,2.35,3.5,252.0
16.03.2009 06:00:00,1003.28,4.91,277.81,3.98,93.7,8.67,8.13,0.55,5.05,8.1,1253.05,1.08,1.5,224.8
16.03.2009 07:00:00,1003.82,4.92,277.77,3.96,93.5,8.68,8.11,0.56,5.04,8.08,1253.69,1.45,2.5,259.3
16.03.2009 08:00:00,1004.22,5.14,277.97,4.2,93.6,8.82,8.25,0.56,5.13,8.22,1253.12,1.22,2.0,240.8
16.03.2009 09:00:00,1004.67,5.78,278.57,4.67,92.5,9.22,8.53,0.69,5.3,8.49,1250.67,0.97,1.75,268.8
16.03.2009 10:00:00,1004.58,6.44,279.23,4.19,85.5,9.65,8.25,1.4,5.12,8.21,1247.75,1.31,2.63,258.9
16.03.2009 11:00:00,1005.04,6.94,279.7,3.88,80.8,9.98,8.07,1.92,5.01,8.03,1246.18,0.93,2.13,168.2
16.03.2009 12:00:00,1004.7,7.91,280.69,3.52,73.7,10.67,7.87,2.81,4.88,7.83,1241.55,1.68,3.13,272.1
16.03.2009 13:00:00,1004.61,7.88,280.67,3.39,73.2,10.65,7.8,2.85,4.84,7.76,1241.6,1.52,3.0,261.9
16.03.2009 14:00:00,1004.57,7.49,280.28,3.42,75.3,10.37,7.81,2.56,4.85,7.77,1243.27,1.54,3.13,281.8
16.03.2009 15:00:00,1004.74,7.38,280.16,3.12,74.3,10.29,7.65,2.65,4.75,7.61,1244.05,1.13,2.38,224.8
16.03.2009 16:00:00,1004.82,7.06,279.83,3.5,78.0,10.07,7.85,2.22,4.88,7.82,1245.47,1.26,2.0,241.1
16.03.2009 17:00:00,1004.7,6.83,279.61,3.2,77.6,9.91,7.69,2.22,4.77,7.65,1246.44,1.37,2.63,263.9
16.03.2009 18:00:00,1004.93,6.56,279.32,3.26,79.4,9.73,7.72,2.0,4.79,7.69,1247.9,2.75,3.5,257.5
16.03.2009 19:00:00,1005.22,6.44,279.18,3.39,80.8,9.65,7.79,1.85,4.84,7.75,1248.78,1.93,2.38,247.5
16.03.2009 20:00:00,1005.35,6.36,279.09,3.14,79.8,9.59,7.66,1.94,4.75,7.62,1249.34,1.86,3.0,250.2
16.03.2009 21:00:00,1005.26,6.16,278.9,3.12,80.8,9.46,7.65,1.82,4.75,7.61,1250.12,0.84,1.25,229.8
16.03.2009 22:00:00,1005.09,5.96,278.71,3.25,82.7,9.33,7.72,1.61,4.79,7.68,1250.78,1.06,2.13,234.0
16.03.2009 23:00:00,1005.01,5.8,278.56,3.26,83.7,9.23,7.72,1.5,4.79,7.68,1251.41,0.83,1.13,237.6
17.03.2009 00:00:00,1004.7,5.51,278.29,3.06,84.2,9.04,7.61,1.43,4.73,7.58,1252.37,0.99,1.5,232.8
17.03.2009 01:00:00,1004.61,5.61,278.4,2.87,82.5,9.11,7.51,1.59,4.66,7.48,1251.87,1.06,2.13,236.3
17.03.2009 02:00:00,1004.02,5.43,278.27,2.61,82.0,8.99,7.37,1.62,4.58,7.35,1251.99,1.82,2.13,238.7
17.03.2009 03:00:00,1003.54,4.82,277.69,2.47,84.7,8.62,7.3,1.32,4.54,7.27,1254.19,1.58,2.25,241.8
17.03.2009 04:00:00,1003.4,4.39,277.28,1.91,83.9,8.36,7.01,1.35,4.36,6.99,1256.09,1.83,2.38,242.1
17.03.2009 05:00:00,1003.56,4.42,277.29,1.89,83.6,8.38,7.0,1.37,4.35,6.98,1256.15,1.39,2.0,234.8
17.03.2009 06:00:00,1003.37,4.43,277.33,1.98,84.0,8.39,7.05,1.34,4.38,7.02,1255.81,0.92,1.25,230.5
17.03.2009 07:00:00,1003.59,4.64,277.51,2.02,83.1,8.51,7.07,1.44,4.39,7.05,1255.16,0.64,1.13,223.2
17.03.2009 08:00:00,1003.57,5.46,278.33,2.17,79.3,9.01,7.15,1.87,4.44,7.12,1251.4,1.31,3.88,241.0
17.03.2009 09:00:00,1003.65,6.02,278.89,2.63,78.8,9.37,7.38,1.99,4.59,7.36,1248.88,2.82,5.13,253.0
17.03.2009 10:00:00,1003.68,6.82,279.69,3.25,77.9,9.9,7.72,2.19,4.8,7.69,1245.18,2.3,4.25,266.9
17.03.2009 11:00:00,1003.37,7.97,280.86,3.98,75.8,10.72,8.12,2.59,5.05,8.1,1239.51,2.44,4.38,256.2
17.03.2009 12:00:00,1003.72,7.56,280.42,3.89,77.5,10.42,8.08,2.34,5.02,8.05,1241.78,2.63,5.63,265.2
17.03.2009 13:00:00,1003.64,7.74,280.61,3.99,77.1,10.55,8.13,2.42,5.06,8.1,1240.85,1.84,4.0,275.4
17.03.2009 14:00:00,1003.62,8.13,281.0,4.28,76.6,10.83,8.3,2.54,5.16,8.27,1239.04,2.0,4.0,279.4
17.03.2009 15:00:00,1002.89,9.58,282.51,3.88,67.5,11.95,8.07,3.88,5.02,8.04,1231.9,3.17,7.75,290.8
17.03.2009 16:00:00,1002.47,9.9,282.86,2.48,59.84,12.21,7.31,4.9,4.55,7.29,1230.34,3.28,6.63,268.9
17.03.2009 17:00:00,1002.29,9.72,282.69,1.38,55.96,12.06,6.75,5.31,4.2,6.74,1231.16,2.92,5.13,279.4
17.03.2009 18:00:00,1002.48,8.66,281.62,0.86,57.87,11.23,6.5,4.73,4.04,6.48,1236.14,2.37,4.88,280.7
17.03.2009 19:00:00,1002.81,7.32,280.26,-0.46,57.6,10.25,5.9,4.35,3.67,5.89,1242.73,2.49,5.0,277.0
17.03.2009 20:00:00,1003.39,6.23,279.12,-0.22,63.23,9.51,6.01,3.5,3.73,5.99,1248.27,2.86,4.63,269.4
17.03.2009 21:00:00,1004.07,5.63,278.46,-3.21,52.81,9.12,4.82,4.3,2.99,4.8,1252.36,2.66,4.75,274.4
17.03.2009 22:00:00,1004.51,4.48,277.28,-4.14,53.36,8.42,4.49,3.93,2.79,4.47,1258.26,2.13,4.25,282.9
17.03.2009 23:00:00,1005.08,3.33,276.09,-4.19,57.62,7.76,4.47,3.29,2.77,4.45,1264.19,1.75,3.38,244.1
18.03.2009 00:00:00,1005.32,2.65,275.39,-3.06,65.87,7.39,4.87,2.52,3.02,4.84,1267.45,1.7,3.25,208.5
18.03.2009 01:00:00,1005.32,2.17,274.91,-2.72,69.98,7.14,5.0,2.14,3.1,4.97,1269.62,2.73,4.13,260.2
18.03.2009 02:00:00,1005.28,1.3,274.05,-3.24,71.6,6.71,4.81,1.91,2.98,4.78,1273.64,3.2,4.38,248.4
18.03.2009 03:00:00,1005.08,0.61,273.37,-2.51,79.5,6.38,5.07,1.31,3.15,5.05,1276.5,2.99,4.13,245.9
18.03.2009 04:00:00,1005.07,0.05,272.81,-2.42,83.4,6.13,5.11,1.02,3.17,5.09,1279.09,2.37,4.75,250.6
18.03.2009 05:00:00,1004.98,-0.22,272.55,-2.23,86.2,6.01,5.18,0.83,3.21,5.16,1280.18,1.57,3.38,253.7
18.03.2009 06:00:00,1004.87,-0.35,272.43,-2.21,87.2,5.95,5.19,0.76,3.22,5.17,1280.65,1.83,3.5,267.7
18.03.2009 07:00:00,1004.95,0.1,272.87,-2.0,85.7,6.15,5.27,0.88,3.27,5.25,1278.61,2.45,4.0,244.5
18.03.2009 08:00:00,1005.1,1.87,274.63,-1.46,78.5,6.99,5.49,1.5,3.4,5.46,1270.48,1.14,2.75,228.2
18.03.2009 09:00:00,1005.01,2.64,275.41,-1.51,74.0,7.39,5.47,1.92,3.39,5.44,1266.81,2.18,4.63,233.4
18.03.2009 10:00:00,1004.67,3.24,276.03,-1.25,72.3,7.71,5.57,2.14,3.46,5.55,1263.6,2.82,5.0,274.9
18.03.2009 11:00:00,1004.08,5.03,277.87,-1.96,60.47,8.75,5.29,3.46,3.28,5.27,1254.85,2.26,5.5,271.0
18.03.2009 12:00:00,1003.71,5.7,278.57,-2.5,55.43,9.17,5.08,4.09,3.15,5.06,1251.47,3.42,6.25,287.3
18.03.2009 13:00:00,1002.82,7.44,280.37,-3.66,45.05,10.33,4.66,5.68,2.89,4.64,1242.8,3.54,5.63,283.5
18.03.2009 14:00:00,1002.0,8.61,281.61,-3.55,41.95,11.19,4.7,6.5,2.92,4.69,1236.61,2.8,5.13,262.5
18.03.2009 15:00:00,1001.47,9.23,282.27,-2.74,42.76,11.67,4.99,6.68,3.11,4.98,1233.1,3.21,6.5,268.2
18.03.2009 16:00:00,1000.7,8.31,281.41,-2.63,45.86,10.97,5.03,5.94,3.13,5.03,1236.16,3.4,6.38,268.3
18.03.2009 17:00:00,1000.25,7.12,280.26,-2.63,49.76,10.11,5.03,5.08,3.13,5.03,1240.85,2.54,5.63,268.8
18.03.2009 18:00:00,1000.08,6.13,279.28,-2.83,52.48,9.44,4.96,4.49,3.09,4.96,1245.07,1.5,2.5,254.7
18.03.2009 19:00:00,1000.17,5.35,278.5,-2.53,56.66,8.95,5.07,3.88,3.16,5.07,1248.61,1.71,2.88,260.2
18.03.2009 20:00:00,999.97,4.7,277.86,-3.19,56.45,8.55,4.82,3.72,3.01,4.82,1251.42,2.4,3.75,255.9
18.03.2009 21:00:00,999.44,4.12,277.33,-3.22,58.64,8.21,4.81,3.39,3.0,4.82,1253.34,3.36,4.38,251.0
18.03.2009 22:00:00,999.27,3.9,277.12,-3.57,58.03,8.08,4.69,3.39,2.92,4.69,1254.2,3.39,4.75,250.6
18.03.2009 23:00:00,998.98,3.95,277.19,-3.26,59.21,8.11,4.8,3.31,2.99,4.81,1253.56,2.69,4.0,246.6
19.03.2009 00:00:00,998.62,3.62,276.89,-2.63,63.53,7.92,5.03,2.89,3.14,5.04,1254.49,2.73,4.13,252.9
19.03.2009 01:00:00,998.44,3.37,276.65,-1.74,69.05,7.78,5.37,2.41,3.35,5.38,1255.25,2.67,3.88,253.0
19.03.2009 02:00:00,997.83,3.12,276.45,-1.51,71.5,7.65,5.47,2.18,3.42,5.48,1255.54,1.32,2.38,261.1
19.03.2009 03:00:00,997.2,3.09,276.47,-1.21,73.3,7.63,5.59,2.04,3.49,5.61,1254.86,2.23,3.75,248.3
19.03.2009 04:00:00,996.65,2.83,276.26,-1.12,75.1,7.49,5.63,1.87,3.52,5.64,1255.31,2.58,4.75,252.2
19.03.2009 05:00:00,996.51,2.63,276.07,-1.05,76.6,7.38,5.66,1.73,3.54,5.68,1256.02,1.94,2.75,256.1
19.03.2009 06:00:00,996.13,2.5,275.96,-0.88,78.3,7.31,5.73,1.59,3.58,5.75,1256.12,2.71,4.13,247.3
19.03.2009 07:00:00,995.99,2.46,275.94,-1.09,77.3,7.29,5.64,1.66,3.53,5.66,1256.16,1.86,3.63,249.1
19.03.2009 08:00:00,996.61,3.74,277.17,-0.56,73.4,7.99,5.86,2.12,3.67,5.88,1251.04,1.49,2.75,10.77
19.03.2009 09:00:00,996.57,3.21,276.64,-2.22,67.42,7.69,5.19,2.51,3.24,5.2,1253.71,3.37,6.5,4.36
19.03.2009 10:00:00,997.02,2.56,275.95,-1.37,75.2,7.35,5.52,1.82,3.45,5.54,1257.06,2.3,4.25,6.8
19.03.2009 11:00:00,997.28,2.99,276.37,-0.24,79.2,7.58,6.0,1.58,3.75,6.02,1255.18,2.38,4.38,7.28
19.03.2009 12:00:00,997.53,3.33,276.68,-0.16,77.8,7.76,6.04,1.72,3.77,6.05,1253.97,6.38,10.0,15.8
19.03.2009 13:00:00,997.72,4.14,277.48,0.18,75.3,8.22,6.19,2.03,3.87,6.2,1250.46,4.1,5.63,10.84
19.03.2009 14:00:00,998.48,0.33,273.6,-1.31,88.7,6.25,5.55,0.71,3.46,5.56,1269.18,6.41,8.88,14.06
19.03.2009 15:00:00,998.77,1.59,274.85,0.09,89.7,6.85,6.15,0.71,3.84,6.16,1263.41,5.13,11.0,35.22
19.03.2009 16:00:00,998.59,2.77,276.04,-0.6,78.4,7.46,5.85,1.61,3.65,5.85,1257.94,1.24,2.38,9.97
19.03.2009 17:00:00,998.7,2.89,276.16,-2.92,65.43,7.52,4.92,2.6,3.07,4.93,1257.94,2.04,3.88,11.78
19.03.2009 18:00:00,999.35,3.51,276.72,-2.53,64.47,7.86,5.07,2.79,3.16,5.07,1255.88,1.98,3.25,12.95
19.03.2009 19:00:00,999.82,3.43,276.61,-5.73,50.91,7.82,3.98,3.84,2.48,3.98,1257.36,3.23,4.88,5.52
19.03.2009 20:00:00,1000.25,2.3,275.44,-5.38,56.68,7.21,4.09,3.12,2.55,4.09,1263.01,1.62,3.25,8.38
19.03.2009 21:00:00,1000.77,1.93,275.03,-5.81,56.32,7.02,3.95,3.07,2.46,3.95,1265.45,3.19,4.5,8.87
19.03.2009 22:00:00,1001.4,1.27,274.32,-6.57,55.7,6.7,3.73,2.97,2.32,3.73,1269.37,4.4,9.5,24.79
19.03.2009 23:00:00,1001.81,0.57,273.58,-6.93,56.99,6.36,3.63,2.74,2.25,3.62,1273.22,5.39,7.5,21.18
20.03.2009 00:00:00,1002.15,-0.36,272.64,-6.71,62.03,5.95,3.69,2.26,2.29,3.68,1277.92,1.8,3.25,13.47
20.03.2009 01:00:00,1002.35,-0.64,272.34,-6.8,62.87,5.83,3.66,2.16,2.28,3.66,1279.52,1.24,2.5,358.5
20.03.2009 02:00:00,1002.39,-0.65,272.33,-6.52,64.3,5.83,3.75,2.08,2.33,3.74,1279.57,0.97,2.38,315.9
20.03.2009 03:00:00,1002.14,-0.58,272.42,-6.27,65.17,5.86,3.82,2.04,2.37,3.81,1278.88,0.92,1.88,351.8
20.03.2009 04:00:00,1002.43,-0.69,272.28,-6.12,66.49,5.81,3.86,1.95,2.4,3.85,1279.76,1.81,2.5,25.19
20.03.2009 05:00:00,1002.66,-0.65,272.3,-5.8,67.96,5.82,3.96,1.87,2.46,3.95,1279.83,2.73,3.5,7.8
20.03.2009 06:00:00,1002.92,-0.83,272.1,-5.61,69.87,5.75,4.02,1.73,2.49,4.0,1280.98,3.7,5.38,13.5
20.03.2009 07:00:00,1003.55,-1.22,271.67,-5.76,71.1,5.59,3.97,1.61,2.47,3.96,1283.64,1.5,2.38,17.68
20.03.2009 08:00:00,1004.12,-0.94,271.9,-5.32,72.0,5.7,4.11,1.6,2.55,4.09,1282.98,2.5,4.25,44.12
20.03.2009 09:00:00,1004.59,-0.79,272.02,-5.39,70.8,5.77,4.08,1.68,2.53,4.06,1282.87,3.84,5.63,39.42
20.03.2009 10:00:00,1005.07,-0.04,272.73,-5.48,66.58,6.09,4.06,2.04,2.51,4.03,1279.99,3.89,6.63,26.94
